datetime_rounded,water_soil,soil_temp_moisture,conduct_soil,leaf_moisture,leaf_temperature,ph1_soil,soil_temp_ph,soilnitrogen,soilphosphorous,soilpottasium,hour_of_day,is_daylight,day_of_week,day_of_period,moisture_rolling_mean,moisture_rolling_std,moisture_rate_of_change,temp_rolling_max,stress_level
2024-11-05 12:15:00,16.94,30.71,264.0,0.8,55.2,5.28,29.6,1,3,1,12,1,1,6,17.39,0.31,-0.26,30.71,Moderately Stressed
2024-11-05 12:30:00,16.82,31.26,263.0,0.6,56.8,5.24,30.2,1,3,1,12,1,1,6,17.31,0.32,-0.41,31.26,Moderately Stressed
2024-11-05 12:45:00,16.82,31.26,263.0,0.1,53.4,5.24,30.2,1,3,1,12,1,1,6,17.22,0.3,-0.41,31.26,Moderately Stressed
2024-11-05 13:00:00,16.82,31.26,263.0,0.1,53.4,5.22,30.6,1,3,1,13,1,1,6,17.16,0.29,-0.12,31.26,Moderately Stressed
2024-11-05 13:15:00,16.73,32.48,259.0,0.6,53.3,5.21,30.8,1,3,1,13,1,1,6,17.08,0.27,-0.21,32.48,Moderately Stressed
2024-11-05 13:30:00,16.73,32.48,259.0,0.5,47.0,5.21,30.7,1,3,1,13,1,1,6,17.01,0.25,-0.09,32.48,Moderately Stressed
2024-11-05 13:45:00,16.73,32.48,259.0,0.2,43.0,5.21,30.7,1,3,1,13,1,1,6,16.95,0.21,-0.09,32.48,Moderately Stressed
2024-11-05 14:00:00,16.62,32.48,258.0,0.2,43.0,5.2,30.8,1,3,1,14,1,1,6,16.9,0.21,-0.2,32.48,Moderately Stressed
2024-11-05 14:15:00,16.62,32.48,258.0,0.2,46.7,5.19,30.9,1,3,1,14,1,1,6,16.85,0.2,-0.11,32.48,Moderately Stressed
2024-11-05 14:30:00,16.69,32.58,256.0,0.1,38.6,5.2,30.8,1,3,1,14,1,1,6,16.81,0.17,-0.04,32.58,Moderately Stressed
2024-11-05 14:45:00,16.81,32.17,255.0,0.2,36.3,5.2,30.8,0,2,1,14,1,1,6,16.77,0.11,0.08,32.58,Moderately Stressed
2024-11-05 15:00:00,16.79,32.09,254.0,0.2,36.3,5.2,30.7,0,2,1,15,1,1,6,16.76,0.09,0.17,32.58,Moderately Stressed
2024-11-05 15:15:00,16.79,32.09,254.0,0.3,35.8,5.2,30.7,0,2,1,15,1,1,6,16.75,0.07,0.17,32.58,Moderately Stressed
2024-11-05 15:30:00,16.89,31.89,253.0,0.3,34.2,5.22,30.5,0,2,1,15,1,1,6,16.75,0.08,0.2,32.58,Moderately Stressed
2024-11-05 15:45:00,16.89,31.89,253.0,0.3,38.0,5.22,30.5,0,2,1,15,1,1,6,16.76,0.09,0.08,32.58,Moderately Stressed
2024-11-05 16:00:00,17.0,31.55,252.0,0.3,38.0,5.22,30.5,0,2,1,16,1,1,6,16.77,0.11,0.21,32.58,Moderately Stressed
2024-11-05 16:15:00,17.0,31.55,252.0,0.2,32.7,5.23,30.3,0,2,1,16,1,1,6,16.8,0.13,0.21,32.58,Moderately Stressed
2024-11-05 16:30:00,17.02,31.26,250.0,0.5,33.4,5.26,30.0,0,2,1,16,1,1,6,16.82,0.14,0.13,32.58,Moderately Stressed
2024-11-05 16:45:00,17.02,31.26,250.0,0.6,30.5,5.26,30.0,0,2,1,16,1,1,6,16.84,0.15,0.13,32.58,Moderately Stressed
2024-11-05 17:00:00,13.44,30.6,180.0,0.6,30.5,5.28,29.7,4,12,6,17,1,1,6,16.58,1.0,-3.56,32.58,Moderately Stressed
2024-11-05 17:15:00,13.44,30.6,180.0,0.5,27.0,5.29,29.5,4,12,6,17,1,1,6,16.31,1.35,-3.56,32.58,Moderately Stressed
2024-11-05 17:30:00,13.54,30.07,178.0,0.7,25.1,5.33,28.8,4,12,6,17,1,1,6,16.05,1.56,-3.48,32.17,Moderately Stressed
2024-11-05 17:45:00,13.59,29.55,177.0,0.8,23.3,5.33,28.8,4,12,6,17,1,1,6,15.78,1.69,-3.43,32.09,Moderately Stressed
2024-11-05 18:00:00,13.84,29.06,180.0,0.8,23.3,5.39,28.2,4,11,5,18,1,1,6,15.54,1.74,0.4,32.09,Moderately Stressed
2024-11-05 18:15:00,13.84,29.06,180.0,1.0,22.1,5.46,27.6,3,10,5,18,1,1,6,15.29,1.76,0.4,31.89,Moderately Stressed
2024-11-05 18:30:00,13.14,28.57,160.0,1.1,21.5,5.52,27.1,3,10,5,18,1,1,6,14.98,1.78,-0.4,31.89,Moderately Stressed
2024-11-05 18:45:00,13.14,28.57,160.0,1.2,21.3,5.52,27.1,3,9,4,18,1,1,6,14.67,1.74,-0.45,31.55,Moderately Stressed
2024-11-05 19:00:00,13.17,27.74,158.0,1.2,21.3,5.56,26.7,3,9,4,19,0,1,6,14.35,1.62,-0.67,31.55,Moderately Stressed
2024-11-05 19:15:00,13.17,27.74,158.0,1.3,21.3,5.6,26.4,3,9,4,19,0,1,6,14.03,1.42,-0.67,31.26,Moderately Stressed
2024-11-05 19:30:00,13.22,27.38,158.0,1.3,21.0,5.64,26.1,3,9,4,19,0,1,6,13.71,1.07,0.08,31.26,Moderately Stressed
2024-11-05 19:45:00,13.18,27.05,158.0,1.3,20.8,5.64,26.1,3,9,4,19,0,1,6,13.39,0.26,0.04,30.6,Moderately Stressed
2024-11-05 20:00:00,13.2,26.76,157.0,1.3,20.8,5.67,25.8,4,13,6,20,0,1,6,13.37,0.27,0.03,30.6,Moderately Stressed
2024-11-05 20:15:00,13.2,26.76,157.0,1.5,20.3,5.7,25.5,4,13,6,20,0,1,6,13.35,0.27,0.03,30.07,Moderately Stressed
2024-11-05 20:30:00,13.2,26.48,157.0,1.5,20.2,5.73,25.2,4,13,6,20,0,1,6,13.32,0.27,-0.02,29.55,Moderately Stressed
2024-11-05 20:45:00,13.2,26.48,157.0,1.7,20.1,5.73,25.2,4,13,6,20,0,1,6,13.29,0.26,0.02,29.06,Moderately Stressed
2024-11-05 21:00:00,13.27,25.97,156.0,1.7,20.1,5.75,24.9,4,13,6,21,0,1,6,13.24,0.19,0.07,29.06,Moderately Stressed
2024-11-05 21:15:00,13.27,25.97,156.0,1.7,19.9,5.77,24.7,4,13,6,21,0,1,6,13.2,0.04,0.07,28.57,Moderately Stressed
2024-11-05 21:30:00,13.3,25.75,156.0,1.9,19.6,5.79,24.4,4,13,6,21,0,1,6,13.21,0.05,0.1,28.57,Moderately Stressed
2024-11-05 21:45:00,13.3,25.75,156.0,1.9,19.5,5.79,24.4,4,13,6,21,0,1,6,13.22,0.05,0.1,27.74,Moderately Stressed
2024-11-05 22:00:00,13.36,25.29,156.0,1.9,19.5,5.81,24.3,4,13,6,22,0,1,6,13.24,0.06,0.09,27.74,Moderately Stressed
2024-11-05 22:15:00,13.36,25.29,156.0,1.9,19.4,5.86,24.1,4,13,6,22,0,1,6,13.26,0.06,0.09,27.38,Moderately Stressed
2024-11-05 22:30:00,13.43,25.07,156.0,2.1,19.2,5.86,23.9,4,13,6,22,0,1,6,13.27,0.08,0.13,27.05,Moderately Stressed
2024-11-05 22:45:00,13.43,24.89,155.0,2.1,19.1,5.86,23.9,4,13,6,22,0,1,6,13.29,0.09,0.13,26.76,Moderately Stressed
2024-11-05 23:00:00,13.44,24.72,155.0,2.1,19.1,5.86,23.7,4,13,6,23,0,1,6,13.31,0.09,0.08,26.76,Moderately Stressed
2024-11-05 23:15:00,13.44,24.72,155.0,2.1,18.9,5.87,23.5,4,13,6,23,0,1,6,13.33,0.09,0.08,26.48,Moderately Stressed
2024-11-05 23:30:00,13.44,24.52,155.0,2.1,18.8,5.87,23.3,4,13,6,23,0,1,6,13.35,0.08,0.01,26.48,Moderately Stressed
2024-11-05 23:45:00,13.44,24.37,155.0,2.2,18.7,5.87,23.3,4,12,6,23,0,1,6,13.37,0.07,0.01,25.97,Moderately Stressed
2024-11-06 00:00:00,13.46,24.21,155.0,2.2,18.7,5.87,23.2,4,12,6,0,0,2,6,13.39,0.07,0.02,25.97,Moderately Stressed
2024-11-06 00:15:00,13.46,24.21,155.0,2.3,18.5,5.88,23.0,4,12,6,0,0,2,6,13.4,0.06,0.02,25.75,Moderately Stressed
2024-11-06 00:30:00,13.47,24.03,155.0,2.3,18.4,5.88,22.8,4,12,6,0,0,2,6,13.42,0.05,0.03,25.75,Moderately Stressed
2024-11-06 00:45:00,13.47,23.9,155.0,2.4,18.3,5.88,22.8,4,12,6,0,0,2,6,13.43,0.04,0.03,25.29,Moderately Stressed
2024-11-06 01:00:00,13.5,23.71,155.0,2.4,18.3,5.89,22.7,4,12,6,1,0,2,6,13.44,0.03,0.04,25.29,Moderately Stressed
2024-11-06 01:15:00,13.5,23.71,155.0,2.5,18.1,5.9,22.5,4,12,6,1,0,2,6,13.46,0.02,0.04,25.07,Moderately Stressed
2024-11-06 01:30:00,13.59,23.56,156.0,2.5,17.9,5.9,22.3,4,12,6,1,0,2,6,13.47,0.04,0.12,24.89,Moderately Stressed
2024-11-06 01:45:00,13.61,23.4,156.0,2.7,17.8,5.9,22.3,4,13,6,1,0,2,6,13.49,0.06,0.14,24.72,Moderately Stressed
2024-11-06 02:00:00,13.61,23.27,156.0,2.7,17.8,5.91,22.2,4,13,6,2,0,2,6,13.5,0.07,0.11,24.72,Moderately Stressed
2024-11-06 02:15:00,13.61,23.27,156.0,2.7,17.5,5.91,22.0,5,14,7,2,0,2,6,13.51,0.07,0.11,24.52,Moderately Stressed
2024-11-06 02:30:00,13.67,23.09,156.0,3.1,17.5,5.91,21.9,4,12,6,2,0,2,6,13.53,0.08,0.08,24.37,Moderately Stressed
2024-11-06 02:45:00,13.69,22.96,155.0,4.7,17.3,5.91,21.9,4,12,6,2,0,2,6,13.55,0.09,0.08,24.21,Moderately Stressed
2024-11-06 03:00:00,13.71,22.79,155.0,4.7,17.3,5.92,21.7,4,12,6,3,0,2,6,13.57,0.09,0.1,24.21,Moderately Stressed
2024-11-06 03:15:00,13.71,22.79,155.0,4.5,17.2,5.92,21.6,4,12,6,3,0,2,6,13.6,0.09,0.1,24.03,Moderately Stressed
2024-11-06 03:30:00,13.85,22.68,159.0,4.1,17.1,5.92,21.5,4,12,6,3,0,2,6,13.63,0.11,0.18,23.9,Moderately Stressed
2024-11-06 03:45:00,13.88,22.55,159.0,4.0,17.0,5.92,21.5,4,12,6,3,0,2,6,13.66,0.12,0.19,23.71,Moderately Stressed
2024-11-06 04:00:00,13.89,22.41,159.0,4.0,17.0,5.92,21.4,4,12,6,4,0,2,6,13.69,0.12,0.18,23.71,Moderately Stressed
2024-11-06 04:15:00,13.89,22.41,159.0,4.1,16.9,5.92,21.2,4,12,6,4,0,2,6,13.73,0.12,0.18,23.56,Moderately Stressed
2024-11-06 04:30:00,13.88,22.28,159.0,4.2,16.8,5.92,21.1,4,12,6,4,0,2,6,13.75,0.12,0.03,23.4,Moderately Stressed
2024-11-06 04:45:00,13.89,22.17,159.0,4.2,16.8,5.92,21.1,4,12,6,4,0,2,6,13.77,0.12,0.01,23.27,Moderately Stressed
2024-11-06 05:00:00,13.99,22.07,163.0,4.2,16.8,5.92,21.0,4,12,6,5,0,2,6,13.8,0.12,0.1,23.27,Moderately Stressed
2024-11-06 05:15:00,13.99,22.07,163.0,4.5,16.7,5.92,20.9,4,11,5,5,0,2,6,13.84,0.11,0.1,23.09,Moderately Stressed
2024-11-06 05:30:00,13.97,21.96,163.0,4.5,16.6,5.92,20.8,4,13,6,5,0,2,6,13.86,0.11,0.09,22.96,Moderately Stressed
2024-11-06 05:45:00,13.98,21.86,163.0,4.5,16.5,5.92,20.8,4,13,6,5,0,2,6,13.89,0.1,0.09,22.79,Moderately Stressed
2024-11-06 06:00:00,13.93,21.76,162.0,4.5,16.5,5.93,20.7,4,13,6,6,1,2,6,13.9,0.08,-0.06,22.79,Moderately Stressed
2024-11-06 06:15:00,13.93,21.76,162.0,4.7,16.5,5.93,20.6,4,13,6,6,1,2,6,13.92,0.05,-0.06,22.68,Moderately Stressed
2024-11-06 06:30:00,13.98,21.66,170.0,4.5,16.7,5.93,20.6,4,13,6,6,1,2,6,13.93,0.05,0.01,22.55,Moderately Stressed
2024-11-06 06:45:00,14.05,21.62,171.0,4.1,17.3,5.93,20.6,4,13,6,6,1,2,6,13.95,0.05,0.07,22.41,Moderately Stressed
2024-11-06 07:00:00,13.8,21.65,169.0,4.1,17.3,5.92,20.7,5,14,7,7,1,2,6,13.94,0.07,-0.13,22.41,Moderately Stressed
2024-11-06 07:15:00,13.8,21.65,169.0,3.2,18.1,5.91,20.9,5,14,7,7,1,2,6,13.93,0.08,-0.13,22.28,Moderately Stressed
2024-11-06 07:30:00,13.72,21.76,170.0,2.9,18.9,5.89,21.1,5,14,7,7,1,2,6,13.92,0.1,-0.26,22.17,Moderately Stressed
2024-11-06 07:45:00,13.63,21.87,170.0,2.2,22.0,5.89,21.1,5,14,7,7,1,2,6,13.9,0.13,-0.42,22.07,Moderately Stressed
2024-11-06 08:00:00,13.49,22.4,173.0,2.2,22.0,5.86,21.9,5,14,7,8,1,2,6,13.86,0.17,-0.31,22.4,Moderately Stressed
2024-11-06 08:15:00,13.49,22.4,173.0,2.0,24.1,5.78,23.2,5,14,7,8,1,2,6,13.81,0.19,-0.31,22.4,Moderately Stressed
2024-11-06 08:30:00,13.28,23.15,175.0,1.7,27.0,5.68,24.6,5,15,7,8,1,2,6,13.76,0.24,-0.44,23.15,Moderately Stressed
2024-11-06 08:45:00,13.19,24.0,176.0,1.5,29.0,5.68,24.6,4,13,6,8,1,2,6,13.69,0.28,-0.44,24.0,Moderately Stressed
2024-11-06 09:00:00,13.05,24.75,177.0,1.5,29.0,5.57,25.9,4,13,6,9,1,2,6,13.62,0.32,-0.44,24.75,Moderately Stressed
2024-11-06 09:15:00,13.05,24.75,177.0,1.5,31.5,5.44,27.3,6,16,8,9,1,2,6,13.54,0.34,-0.44,24.75,Moderately Stressed
2024-11-06 09:30:00,12.93,25.72,178.0,1.3,32.2,5.3,28.8,6,17,8,9,1,2,6,13.46,0.36,-0.35,25.72,Severely Stressed
2024-11-06 09:45:00,12.7,26.7,178.0,1.2,35.5,5.3,28.8,6,17,8,9,1,2,7,13.34,0.37,-0.49,26.7,Severely Stressed
2024-11-06 10:00:00,12.65,27.56,178.0,1.2,35.5,5.18,29.9,6,17,8,10,1,2,7,13.25,0.39,-0.4,27.56,Severely Stressed
2024-11-06 10:15:00,12.65,27.56,178.0,1.1,38.2,5.6,29.7,16,46,23,10,1,2,7,13.15,0.38,-0.4,27.56,Severely Stressed
2024-11-06 10:30:00,18.26,29.33,294.0,1.1,41.3,5.53,32.0,15,42,21,10,1,2,7,13.53,1.53,5.33,29.33,Healthy
2024-11-06 10:45:00,18.26,29.33,294.0,0.8,45.1,5.53,32.0,17,49,24,10,1,2,7,13.92,2.05,5.56,29.33,Healthy
2024-11-06 11:00:00,18.26,29.33,294.0,0.8,45.1,5.75,29.6,16,45,22,11,1,2,7,14.31,2.39,5.61,29.33,Healthy
2024-11-06 11:15:00,18.83,30.17,174.0,0.9,45.4,5.68,31.3,17,47,23,11,1,2,7,14.76,2.7,6.18,30.17,Healthy
2024-11-06 11:30:00,18.83,30.17,174.0,0.6,43.8,5.68,31.8,16,45,22,11,1,2,7,15.22,2.89,0.57,30.17,Healthy
2024-11-06 11:45:00,18.48,30.39,160.0,0.6,46.5,5.68,31.8,13,37,18,11,1,2,7,15.66,2.96,0.22,30.39,Healthy
2024-11-06 12:00:00,17.82,30.77,150.0,0.6,46.5,5.6,32.7,12,34,17,12,1,2,7,16.06,2.9,-0.44,30.77,Moderately Stressed
2024-11-06 12:15:00,17.82,30.77,150.0,0.7,47.9,5.54,33.5,11,30,15,12,1,2,7,16.46,2.77,-1.01,30.77,Moderately Stressed
2024-11-06 12:30:00,17.03,31.49,142.0,0.6,49.2,5.51,34.2,9,27,13,12,1,2,7,16.8,2.54,-1.8,31.49,Moderately Stressed
2024-11-06 12:45:00,17.03,31.49,142.0,0.6,46.7,5.51,34.2,10,28,14,12,1,2,7,17.16,2.19,-1.45,31.49,Moderately Stressed
2024-11-06 13:00:00,16.44,32.15,131.0,0.6,46.7,5.54,33.7,9,27,13,13,1,2,7,17.48,1.69,-1.38,32.15,Moderately Stressed
2024-11-06 13:15:00,16.44,32.15,131.0,0.6,47.3,5.5,34.1,9,26,13,13,1,2,7,17.79,0.86,-1.38,32.15,Moderately Stressed
2024-11-06 13:30:00,16.05,32.68,129.0,0.2,47.3,5.5,34.1,9,25,12,13,1,2,7,17.61,0.98,-0.98,32.68,Moderately Stressed
2024-11-06 13:45:00,16.1,32.59,126.0,0.3,44.8,5.5,34.1,8,23,11,13,1,2,7,17.43,1.04,-0.93,32.68,Moderately Stressed
2024-11-06 14:00:00,16.03,32.46,124.0,0.3,44.8,5.54,33.3,8,24,12,14,1,2,7,17.24,1.08,-0.41,32.68,Moderately Stressed
2024-11-06 14:15:00,16.03,32.46,124.0,0.5,44.8,5.54,33.1,8,23,11,14,1,2,7,17.01,1.0,-0.41,32.68,Moderately Stressed
2024-11-06 14:30:00,15.96,32.43,122.0,0.4,39.4,5.58,32.4,7,22,11,14,1,2,7,16.77,0.86,-0.09,32.68,Moderately Stressed
2024-11-06 14:45:00,15.93,32.06,119.0,0.4,37.6,5.58,32.4,7,21,10,14,1,2,7,16.56,0.7,-0.17,32.68,Moderately Stressed
2024-11-06 15:00:00,15.75,32.04,118.0,0.4,37.6,5.55,32.8,7,20,10,15,1,2,7,16.38,0.61,-0.28,32.68,Moderately Stressed
2024-11-06 15:15:00,15.75,32.04,118.0,0.3,35.9,5.56,32.5,7,19,9,15,1,2,7,16.21,0.44,-0.28,32.68,Moderately Stressed
2024-11-06 15:30:00,15.81,31.49,115.0,0.4,35.2,5.59,31.9,6,19,9,15,1,2,7,16.11,0.37,-0.15,32.68,Moderately Stressed
2024-11-06 15:45:00,15.81,31.49,115.0,0.4,32.2,5.59,31.9,6,18,9,15,1,2,7,16.01,0.23,-0.12,32.68,Moderately Stressed
2024-11-06 16:00:00,15.78,31.25,115.0,0.4,32.2,5.63,31.3,6,18,9,16,1,2,7,15.95,0.2,0.03,32.68,Moderately Stressed
2024-11-06 16:15:00,15.78,31.25,115.0,0.5,33.0,5.62,31.4,5,16,8,16,1,2,7,15.9,0.13,0.03,32.68,Moderately Stressed
2024-11-06 16:30:00,15.61,31.33,115.0,0.5,34.0,5.91,29.9,12,33,16,16,1,2,7,15.86,0.15,-0.2,32.59,Moderately Stressed
2024-11-06 16:45:00,17.34,31.16,127.0,0.4,31.5,5.91,29.9,9,27,13,16,1,2,7,15.97,0.45,1.53,32.46,Moderately Stressed
2024-11-06 17:00:00,17.13,30.72,121.0,0.4,31.5,5.87,29.8,9,25,12,17,1,2,7,16.06,0.56,1.35,32.46,Moderately Stressed
2024-11-06 17:15:00,17.13,30.72,121.0,0.5,27.7,5.88,29.2,7,21,10,17,1,2,7,16.15,0.64,1.35,32.43,Moderately Stressed
2024-11-06 17:30:00,16.91,30.15,115.0,0.7,25.4,5.91,28.6,7,20,10,17,1,2,7,16.23,0.67,1.3,32.06,Moderately Stressed
2024-11-06 17:45:00,16.83,29.63,111.0,0.9,24.0,5.91,28.6,6,19,9,17,1,2,7,16.3,0.69,-0.51,32.04,Moderately Stressed
2024-11-06 18:00:00,16.73,29.11,108.0,0.9,24.0,5.94,28.0,6,17,8,18,1,2,7,16.38,0.68,-0.4,32.04,Moderately Stressed
2024-11-06 18:15:00,16.73,29.11,108.0,0.9,23.3,5.96,27.6,6,17,8,18,1,2,7,16.47,0.65,-0.4,31.49,Moderately Stressed
2024-11-06 18:30:00,16.61,28.69,106.0,1.1,23.2,5.97,27.3,5,16,8,18,1,2,7,16.53,0.62,-0.3,31.49,Moderately Stressed
2024-11-06 18:45:00,16.51,28.37,105.0,1.1,23.5,5.97,27.3,5,15,7,18,1,2,7,16.59,0.57,-0.32,31.33,Moderately Stressed
2024-11-06 19:00:00,16.45,28.11,104.0,1.1,23.5,5.98,27.2,5,15,7,19,0,2,7,16.65,0.52,-0.28,31.33,Moderately Stressed
2024-11-06 19:15:00,16.45,28.11,104.0,1.1,23.5,5.98,27.0,5,15,7,19,0,2,7,16.7,0.45,-0.28,31.33,Moderately Stressed
2024-11-06 19:30:00,16.35,27.85,103.0,1.1,23.0,6.0,26.8,5,14,7,19,0,2,7,16.76,0.31,-0.26,31.16,Moderately Stressed
2024-11-06 19:45:00,16.31,27.56,102.0,1.1,22.6,6.0,26.8,5,14,7,19,0,2,7,16.68,0.28,-0.2,30.72,Moderately Stressed
2024-11-06 20:00:00,16.27,27.33,101.0,1.1,22.6,6.01,26.5,4,13,6,20,0,2,7,16.61,0.26,-0.18,30.72,Moderately Stressed
2024-11-06 20:15:00,16.27,27.33,101.0,1.1,22.9,6.01,26.4,4,13,6,20,0,2,7,16.54,0.22,-0.18,30.15,Moderately Stressed
2024-11-06 20:30:00,16.21,27.16,101.0,1.1,23.0,6.02,26.3,5,14,7,20,0,2,7,16.48,0.21,-0.14,29.63,Moderately Stressed
2024-11-06 20:45:00,16.16,27.02,101.0,1.1,23.0,6.02,26.3,5,14,7,20,0,2,7,16.42,0.19,-0.15,29.11,Moderately Stressed
2024-11-06 21:00:00,16.14,26.89,100.0,1.1,23.0,6.02,26.2,4,13,6,21,0,2,7,16.37,0.18,-0.13,29.11,Moderately Stressed
2024-11-06 21:15:00,16.14,26.89,100.0,1.1,22.4,6.03,25.9,4,13,6,21,0,2,7,16.32,0.15,-0.13,28.69,Moderately Stressed
2024-11-06 21:30:00,16.15,26.68,100.0,1.3,21.5,6.04,25.5,4,13,6,21,0,2,7,16.28,0.13,-0.06,28.37,Moderately Stressed
2024-11-06 21:45:00,16.19,26.4,105.0,1.3,21.3,6.04,25.5,4,12,6,21,0,2,7,16.26,0.11,0.03,28.11,Moderately Stressed
2024-11-06 22:00:00,16.18,26.18,105.0,1.3,21.3,6.04,25.4,4,12,6,22,0,2,7,16.24,0.1,0.04,28.11,Moderately Stressed
2024-11-06 22:15:00,16.18,26.18,105.0,1.4,21.2,6.05,25.0,4,12,6,22,0,2,7,16.21,0.07,0.04,27.85,Moderately Stressed
2024-11-06 22:30:00,16.13,25.97,104.0,1.5,21.4,6.05,24.9,4,12,6,22,0,2,7,16.19,0.06,-0.02,27.56,Moderately Stressed
2024-11-06 22:45:00,16.08,25.8,104.0,1.5,20.9,6.05,24.9,4,11,5,22,0,2,7,16.18,0.06,-0.11,27.33,Moderately Stressed
2024-11-06 23:00:00,16.06,25.58,103.0,1.5,20.9,6.06,24.7,4,11,5,23,0,2,7,16.16,0.06,-0.12,27.33,Moderately Stressed
2024-11-06 23:15:00,16.06,25.58,103.0,1.5,20.7,6.07,24.4,4,11,5,23,0,2,7,16.14,0.05,-0.12,27.16,Moderately Stressed
2024-11-06 23:30:00,16.04,25.39,103.0,1.7,20.5,6.08,24.2,4,11,5,23,0,2,7,16.13,0.05,-0.09,27.02,Moderately Stressed
2024-11-06 23:45:00,16.02,25.22,103.0,1.7,20.3,6.08,24.2,3,11,5,23,0,2,7,16.11,0.06,-0.06,26.89,Moderately Stressed
2024-11-07 00:00:00,16.0,25.04,103.0,1.7,20.3,6.08,24.0,3,11,5,0,0,3,7,16.1,0.07,-0.06,26.89,Moderately Stressed
2024-11-07 00:15:00,16.0,25.04,103.0,1.9,20.1,6.09,23.8,3,11,5,0,0,3,7,16.09,0.07,-0.06,26.68,Moderately Stressed
2024-11-07 00:30:00,15.98,24.84,103.0,1.9,19.9,6.09,23.7,3,11,5,0,0,3,7,16.08,0.08,-0.06,26.4,Moderately Stressed
2024-11-07 00:45:00,15.94,24.71,102.0,2.0,19.9,6.09,23.7,3,10,5,0,0,3,7,16.06,0.08,-0.08,26.18,Moderately Stressed
2024-11-07 01:00:00,15.91,24.55,103.0,2.0,19.9,6.09,23.5,3,10,5,1,0,3,7,16.03,0.08,-0.09,26.18,Moderately Stressed
2024-11-07 01:15:00,15.91,24.55,103.0,2.1,19.8,6.1,23.4,3,9,4,1,0,3,7,16.01,0.07,-0.09,25.97,Moderately Stressed
2024-11-07 01:30:00,15.91,24.42,102.0,2.2,19.7,6.1,23.2,3,9,4,1,0,3,7,15.99,0.06,-0.07,25.8,Moderately Stressed
2024-11-07 01:45:00,15.9,24.28,102.0,2.3,19.6,6.1,23.2,3,9,4,1,0,3,7,15.98,0.06,-0.04,25.58,Moderately Stressed
2024-11-07 02:00:00,15.87,24.12,102.0,2.3,19.6,6.1,23.1,3,9,4,2,0,3,7,15.96,0.06,-0.04,25.58,Moderately Stressed
2024-11-07 02:15:00,15.87,24.12,102.0,2.5,19.4,6.1,22.9,3,9,4,2,0,3,7,15.95,0.06,-0.04,25.39,Moderately Stressed
2024-11-07 02:30:00,15.88,24.01,102.0,2.7,19.1,6.1,22.8,3,9,4,2,0,3,7,15.93,0.05,-0.03,25.22,Moderately Stressed
2024-11-07 02:45:00,15.87,23.88,102.0,2.9,19.0,6.1,22.8,3,9,4,2,0,3,7,15.92,0.05,-0.03,25.04,Moderately Stressed
2024-11-07 03:00:00,15.86,23.75,102.0,2.9,19.0,6.1,22.7,3,8,4,3,0,3,7,15.91,0.04,-0.01,25.04,Moderately Stressed
2024-11-07 03:15:00,15.86,23.75,102.0,3.0,19.0,6.1,22.5,3,8,4,3,0,3,7,15.9,0.04,-0.01,24.84,Moderately Stressed
2024-11-07 03:30:00,15.85,23.6,102.0,3.1,18.9,6.09,22.4,3,8,4,3,0,3,7,15.89,0.03,-0.03,24.71,Moderately Stressed
2024-11-07 03:45:00,15.82,23.49,102.0,3.1,19.0,6.09,22.4,3,8,4,3,0,3,7,15.88,0.03,-0.05,24.55,Moderately Stressed
2024-11-07 04:00:00,15.85,23.39,102.0,3.1,19.0,6.09,22.3,3,8,4,4,0,3,7,15.87,0.03,-0.01,24.55,Moderately Stressed
2024-11-07 04:15:00,15.85,23.39,102.0,2.9,19.1,6.09,22.3,2,8,4,4,0,3,7,15.87,0.02,-0.01,24.42,Moderately Stressed
2024-11-07 04:30:00,15.79,23.29,102.0,2.9,19.5,6.09,22.3,3,8,4,4,0,3,7,15.86,0.03,-0.06,24.28,Moderately Stressed
2024-11-07 04:45:00,15.79,23.26,102.0,3.1,19.2,6.09,22.3,3,8,4,4,0,3,7,15.85,0.03,-0.03,24.12,Moderately Stressed
2024-11-07 05:00:00,15.78,23.19,103.0,3.1,19.2,6.09,22.2,3,8,4,5,0,3,7,15.84,0.04,-0.07,24.12,Moderately Stressed
2024-11-07 05:15:00,15.78,23.19,103.0,3.2,19.3,6.09,22.2,3,8,4,5,0,3,7,15.83,0.04,-0.07,24.01,Moderately Stressed
2024-11-07 05:30:00,15.78,23.1,103.0,3.0,19.4,6.09,22.1,3,8,4,5,0,3,7,15.82,0.04,-0.01,23.88,Moderately Stressed
2024-11-07 05:45:00,15.74,23.06,103.0,2.9,19.8,6.09,22.1,3,8,4,5,0,3,7,15.81,0.04,-0.05,23.75,Moderately Stressed
2024-11-07 06:00:00,15.72,23.04,104.0,2.9,19.8,6.08,22.2,2,8,4,6,1,3,7,15.8,0.05,-0.06,23.75,Moderately Stressed
2024-11-07 06:15:00,15.72,23.04,104.0,2.7,20.1,6.08,22.3,2,8,4,6,1,3,7,15.79,0.05,-0.06,23.6,Moderately Stressed
2024-11-07 06:30:00,15.67,23.08,104.0,2.6,20.6,6.07,22.4,3,8,4,6,1,3,7,15.77,0.05,-0.11,23.49,Moderately Stressed
2024-11-07 06:45:00,15.65,23.12,104.0,2.6,21.0,6.07,22.4,3,8,4,6,1,3,7,15.76,0.06,-0.09,23.39,Moderately Stressed
2024-11-07 07:00:00,15.61,23.2,104.0,2.6,21.0,6.06,22.6,3,8,4,7,1,3,7,15.74,0.07,-0.11,23.39,Moderately Stressed
